error1,error2,error3,error4
0.011233215,0.03963587,0.008499829,0.004249915
0.011591216,0.017786039,0.026982465,0.013491232
0.013125805,0.022412531,0.04343971,0.021719855
0.016617546,0.032249638,0.044353271,0.022176636
0.013271496,0.02852764,0.032283814,0.016141907
0.008606212,0.011735522,0.017272924,0.008636462
0.008560242,0.054497736,0.015506944,0.007753472
0.00952609,0.056243064,0.02407086,0.01203543
0.00875576,0.056243064,0.036597312,0.018298656
0.00530805,0.02584728,0.02922307,0.014611535
0.00109023,0.00485916,0.01356925,0.006784625
0.00895527,0.01078244,0.026873,0.0134365
0.01164903,0.02347445,0.0072505,0.00362525
0.013049022,0.011159342,0.000967756,0.000483878
0.008733287,0.007255099,0.001466993,0.000733497
0.00670635,0.01357302,0.005911469,0.002955735
0.009965119,0.012277939,0.015551255,0.007775627
0.014960864,0.008489056,0.008662701,0.004331351
0.012526845,0.020963026,0.00254627,0.001273135
0.015856868,0.012421038,0.011147856,0.005573928
0.00388711,0.016221334,0.012387799,0.0061939
0.00172467,0.01302053,0.008489539,0.00424477
0.002066379,0.017606057,0.009486094,0.004743047
0.003807718,0.015769028,0.004941208,0.002470604
0.003264928,0.012245152,0.000430277,0.000215138
0.004399605,0.009132579,0.00138647,0.000693235
0.003639424,0.005149676,0.008972489,0.004486244
0.00722653,0.016012367,0.004151203,0.002075601
0.004025582,0.0283178,0.013218892,0.006609446
0.001583193,0.011101563,0.011633344,0.005816672
0.007786781,0.005969659,0.01648432,0.00824216
0.002335726,0.004582332,0.009159674,0.004579837
0.000548811,0.001422234,0.010888464,0.005444232
0.001481489,0.006864331,0.003527842,0.001763921
0.003842041,0.007967144,0.003758322,0.001879161
0.004679054,0.007179163,0.002261698,0.001130849
0.002294347,0.021336483,0.001179998,0.000589999
0.000759333,0.012103222,0.005767568,0.002883784
0.003996596,0.021336483,0.01675459,0.008377295
0.001760364,0.021336483,0.011122698,0.005561349
0.007216319,0.021336483,0.008885018,0.004442509
0.000278488,0.021336483,0.000706458,0.000353229
0.000505745,0.021336483,0.005720878,0.002860439
0.000242814,0.021336483,0.010488118,0.005244059
0.005269841,0.021336483,0.011414952,0.005707476
0.002339646,0.021336483,0.008154518,0.004077259
0.003681958,0.021336483,0.010609128,0.005304564
0.006316291,0.021336483,0.008214898,0.004107449
0.009405315,0.021336483,0.00067421,0.000337105
0.009151965,0.019861659,0.002726042,0.001363021
0.004149811,0.021336483,0.00944803,0.004724015
0.000897467,0.010899983,0.005113667,0.002556834
0.011533068,0.018285637,0.001695415,0.000847707
0.017787986,0.01972122,0.004768109,0.002384054
0.008011194,0.007677516,0.017388002,0.008694001
0.003000588,0.014238566,0.019859504,0.009929752
0.003055832,0.018380898,0.015167856,0.007583928
0.006324764,0.038910106,0.023395788,0.011697894
0.011368499,0.035878808,0.012925609,0.006462804
0.013195119,0.015071451,0.01274717,0.006373585
0.01147324,0.034920326,0.002315921,0.00115796
0.009168097,0.026062101,0.007899435,0.003949717
0.012156766,0.034673846,0.013438491,0.006719246
0.017516086,0.036209746,0.010795391,0.005397696
0.025153796,0.02948682,0.009465871,0.004732936
0.026135306,0.025413596,0.013939931,0.006969966
0.027113641,0.025979911,0.014965623,0.007482811
0.021061486,0.036412226,0.013111751,0.006555876
0.018650017,0.020719737,0.012495075,0.006247537
0.013041267,0.023925427,0.009438635,0.004719317
0.006691287,0.025995467,0.014186555,0.007093277
0.018671447,0.031048547,0.012317107,0.006158553
0.015534837,0.036427067,0.007533455,0.003766727
0.010494907,0.037269242,0.007038295,0.003519147
0.003740587,0.031856817,0.006058555,0.003029277
0.001189757,0.036151097,0.006440455,0.003220227
0.002053462,0.037870517,0.002604025,0.001302013
0.006034441,0.028813421,0.002337455,0.001168727
0.007431007,0.026177597,0.001313175,0.000656587
0.008642277,0.025031217,0.000712355,0.000356177
0.005779717,0.029956067,0.006919765,0.003459883
0.007128872,0.033392447,0.015405125,0.007702563
0.005312957,0.027914587,0.023326933,0.011663467
0.003832362,0.027203727,0.022280185,0.011140093
0.001388167,0.034454257,0.015564345,0.007782173
0.003824407,0.032891697,0.011836975,0.005918488
0.001940837,0.038864127,0.014189485,0.007094743
0.003773347,0.035503507,0.013001565,0.006500783
0.009718073,0.031499747,0.011227105,0.005613553
0.005443913,0.030316957,0.007982765,0.003991383
0.003560558,0.023988457,0.003443605,0.001721803
0.007315308,0.028065067,0.004556305,0.002278153
0.003923633,0.029874797,0.002580255,0.001290128
0.001870076,0.038230151,0.003530931,0.001765466
0.004599966,0.033581626,0.004486071,0.002243036
0.003090076,0.047523506,0.008622079,0.00431104
0.005239836,0.032010511,0.010577931,0.005288966
0.007573526,0.02774591,0.003131241,0.001565621
0.005653166,0.017793786,0.010108471,0.005054236
0.008441156,0.011833526,0.005171091,0.002585546
0.007989506,0.009441286,0.008002191,0.004001096
0.00365416,0.003057942,0.021210791,0.010605396
0.012436946,0.008452896,0.021667123,0.010833562
0.011654936,0.017471031,0.024493931,0.012246966
0.020239826,0.027951816,0.014149219,0.00707461
0.022200741,0.02717489,0.029776911,0.014888456
0.022215881,0.02352231,0.036302531,0.018151266
0.015409077,0.033447861,0.037023815,0.018511907
0.011919477,0.034584287,0.041791187,0.020895593
0.012318199,0.012515539,0.040909958,0.020454979
0.007012758,0.011111926,0.021334063,0.010667032
0.008555635,0.001680235,0.020945471,0.010472735
0.009811893,0.002919293,0.022025294,0.011012647
0.007403472,0.007065812,0.019792683,0.009896342
0.002284759,0.016192096,0.034727088,0.017363544
0.014533885,0.027678736,0.014319656,0.007159828
0.002238418,0.030990854,0.013423116,0.006711558
0.00698311,0.038789774,0.018448389,0.009224195
0.021871625,0.034879839,0.018869616,0.009434808
0.024166701,0.032279413,0.028210578,0.014105289
0.016624742,0.027910262,0.024061527,0.012030763
0.05648195,0.02482714,0.022298191,0.011149096
0.027354243,0.023081811,0.010584375,0.005292187
0.050395623,0.023081811,0.015211627,0.007605813
0.002651243,0.023081811,0.023598961,0.01179948
0.008096054,0.023081811,0.023130649,0.011565324
0.036278021,0.021336483,0.02305425,0.011527125
0.010992971,0.021336483,0.023143866,0.011571933
0.028347971,0.021336483,0.028464058,0.014232029
0.035155177,0.021336483,0.031373138,0.015686569
0.016640471,0.021336483,0.036501326,0.018250663
0.026473671,0.021336483,0.033092908,0.016546454
0.039453491,0.021336483,0.033242738,0.016621369
0.052709881,0.021336483,0.02819129,0.014095645
0.064410046,0.021336483,0.030397392,0.015198696
0.042379501,0.021336483,0.03684727,0.018423635
0.043259893,0.019591151,0.041265488,0.020632744
0.048540085,0.016676235,0.042463266,0.021231633
0.046146888,0.014355166,0.03924489,0.019622445
0.0442522,0.009703344,0.0343083,0.01715415
0.068115821,0.001582187,0.023367075,0.011683537
0.076314999,0.007116685,0.016935479,0.00846774
0.042794275,0.013835073,0.003578708,0.001789354
0.046707654,0.018191643,0.000373928,0.000186964
0.06082255,0.02079712,0.004226504,0.002113252
0.057790243,0.024042079,0.006043432,0.003021716
0.050751757,0.024042079,0.01011209,0.005056045
0.068688926,0.025787408,0.005016711,0.002508355
0.062562794,0.02600808,0.003062423,0.001531211
0.046765042,0.027532738,0.000659036,0.000329518
0.060544445,0.029278067,0.001075909,0.000537954
0.060356391,0.029278067,0.00386174,0.00193087
0.063180595,0.029278067,0.000905387,0.000452694
0.062057345,0.029278067,0.002590664,0.001295332
0.057643651,0.029278067,0.003177576,0.001588788
0.032068833,0.029278067,0.00116568,0.00058284
0.068647935,0.029278067,0.003198184,0.001599092
0.099197181,0.029278067,0.000280373,0.000140186
0.042682691,0.029278067,2.54437E-05,1.27218E-05
0.067119922,0.027532738,0.001640284,0.000820142
0.054925792,0.025640538,0.005689552,0.002844776
0.041927709,0.021285115,0.01179317,0.005896585
0.013285975,0.016915361,0.017973316,0.008986658
0.0418804,0.012559443,0.02588478,0.01294239
0.079793667,0.011824773,0.031815289,0.015907644
0.105969207,0.011824773,0.027576266,0.013788133
0.148538517,0.011824773,0.022151721,0.011075861
0.080148611,0.011824773,0.019050491,0.009525246
0.110116617,0.011824773,0.019746823,0.009873412
0.088075087,0.011824773,0.017764701,0.008882351
0.145200177,0.011824773,0.015933855,0.007966928
0.165430537,0.011824773,0.015067635,0.007533818
0.121473341,0.011891917,0.013638154,0.006819077
0.151216098,0.013570104,0.011257837,0.005628918
0.170301272,0.013516478,0.013558404,0.006779202
0.147499457,0.011824773,0.016253291,0.008126646
0.131753537,0.011824773,0.018086223,0.009043112
0.146929267,0.011824773,0.022995038,0.011497519
0.143723018,0.013570104,0.015244703,0.007622351
0.113501118,0.013570104,0.014291609,0.007145804
0.127678608,0.013570104,0.014938379,0.007469189
0.124818354,0.01269923,0.008003866,0.004001933
0.058950337,0.011825487,0.012579874,0.006289937
0.017901483,0.011824773,0.013464985,0.006732493
0.060051921,0.011824773,0.014378411,0.007189206
0.039445657,0.011824773,0.012577233,0.006288617
0.069328537,0.011824773,0.013924209,0.006962105
0.070763532,0.011824773,0.015221415,0.007610708
0.080764401,0.011824773,0.015045015,0.007522508
0.084293067,0.010997859,0.017411,0.0087055
0.080045896,0.008392468,0.022673593,0.011336797
0.028020082,0.005782018,0.02580319,0.012901595
0.027574899,0.004843456,0.024319223,0.012159612
0.020601364,0.003098128,0.025694406,0.012847203
0.006431505,0.003098128,0.022598692,0.011299346
0.062469482,0.003098128,0.02311366,0.01155683
0.035913002,0.003098128,0.01812125,0.009060625
0.049673706,0.004843456,0.015184455,0.007592228
0.011348366,0.004843456,0.020130015,0.010065008
0.002011654,0.007333222,0.017426843,0.008713422
0.024102656,0.009950282,0.01777072,0.00888536
0.006510361,0.011824773,0.015847427,0.007923714
0.007729058,0.013570104,0.012654805,0.006327402
0.038113168,0.013570104,0.014365131,0.007182565
0.049700788,0.013570104,0.014008651,0.007004325
0.049808688,0.013570104,0.014670009,0.007335004
0.015246293,0.013570104,0.013640533,0.006820266
0.003524874,0.013570104,0.012394513,0.006197256
0.004618149,0.013570104,0.014356503,0.007178251
0.004018505,0.013570104,0.012169565,0.006084782
0.03007569,0.013570104,0.010314831,0.005157415
0.020473263,0.013570104,0.010411003,0.005205501
0.038959928,0.013570104,0.009463349,0.004731674
0.061576448,0.013570104,0.007264757,0.003632378
0.044191724,0.013570104,0.007630269,0.003815134
0.114121678,0.013570104,0.010098035,0.005049017
0.145956358,0.013570104,0.010118941,0.00505947
0.175321438,0.013570104,0.007176499,0.003588249
0.165753788,0.013570104,0.009699011,0.004849505
0.136251548,0.013570104,0.008804421,0.00440221
0.127332618,0.013570104,0.009890789,0.004945394
0.120649878,0.013570104,0.004751633,0.002375816
0.118831591,0.012084617,0.009302262,0.004651131
0.088673401,0.011824773,0.005234495,0.002617248
0.050312597,0.011824773,0.005218505,0.002609253
0.089415317,0.011824773,0.008599055,0.004299528
0.110970143,0.012120709,0.00407188,0.00203594
0.090707049,0.012394325,0.001660258,0.000830129
0.078455973,0.011824773,0.003043935,0.001521968
0.093212697,0.011824773,0.004391805,0.002195903
0.100907117,0.011824773,0.009204475,0.004602238
0.078936893,0.011824773,0.012854291,0.006427146
0.065875978,0.012165724,0.008183066,0.004091533
0.072733627,0.011824773,0.002802477,0.001401239
0.072402883,0.011824773,0.001350625,0.000675313
0.101780927,0.011824773,0.004777611,0.002388806
0.107108357,0.011824773,0.002793759,0.00139688
0.094783271,0.011317437,0.004335233,0.002167616
0.089678009,0.010079445,0.000662818,0.000331409
0.092731135,0.008334115,0.002848808,0.001424404
0.075594159,0.008334115,0.003241438,0.001620719
0.051408572,0.007857138,0.004511773,0.002255887
0.029329225,0.004843456,0.014045187,0.007022594
0.02946379,0.004396071,0.014322067,0.007161033
0.044288012,0.003098128,0.018160262,0.009080131
0.034273372,0.001352798,0.02235603,0.011178015
0.033604277,0.001352798,0.02270333,0.011351665
0.033056062,0.001352798,0.024191092,0.012095546
0.026365334,5.39049E-05,0.02462143,0.012310715
0.016769331,0.00213786,0.020189717,0.010094858
0.019259884,0.003423172,0.016301611,0.008150805
0.003858255,0.006434009,0.015189683,0.007594841
0.013612794,0.010386676,0.017563973,0.008781987
0.00644904,0.014744154,0.021143185,0.010571592
0.001365257,0.017364417,0.022523833,0.011261916
0.009501661,0.019981287,0.024757941,0.01237897
0.007070571,0.021336483,0.020277492,0.010138746
0.003355786,0.021336483,0.01327981,0.006639905
0.003406212,0.021336483,0.015388214,0.007694107
0.002805159,0.021336483,0.014232614,0.007116307
0.008733228,0.021336483,0.020394302,0.010197151
0.012568966,0.021336483,0.016716524,0.008358262
0.024894565,0.021336483,0.009377294,0.004688647
0.031206965,0.021336483,0.010564982,0.005282491
0.020973831,0.021336483,0.015429004,0.007714502
0.029704851,0.021336483,0.010989518,0.005494759
0.032706511,0.021336483,0.006250932,0.003125466
0.035938011,0.021336483,0.004129932,0.002064966
0.041759681,0.021336483,0.004368958,0.002184479
0.033246951,0.021336483,0.001767762,0.000883881
0.023642805,0.022496244,0.001410544,0.000705272
0.020106837,0.023081811,0.001317285,0.000658643
0.019051863,0.023081811,5.36446E-05,2.68223E-05
0.020380873,0.023081811,0.001038075,0.000519038
0.022664893,0.023081811,0.003093137,0.001546569
0.016633164,0.02482714,0.000312255,0.000156127
0.042163284,0.02482714,0.002052951,0.001026476
0.04004316,0.02482714,0.002125531,0.001062766
0.037113774,0.02482714,0.001476005,0.000738002
0.034991249,0.02482714,0.010036245,0.005018122
0.030561224,0.02482714,0.007749819,0.003874909
0.038105454,0.02482714,0.004678569,0.002339284
0.050918604,0.02482714,0.008651109,0.004325554
0.041107704,0.02482714,0.006028389,0.003014194
0.02880463,0.02482714,0.011223481,0.00561174
0.031333554,0.02482714,0.016149369,0.008074684
0.028925389,0.02482714,0.009339057,0.004669528
0.024276514,0.02482714,0.013285257,0.006642628
0.020563484,0.02482714,0.005627669,0.002813834
0.026563644,0.02482714,0.001016655,0.000508327
0.030088724,0.02482714,0.002925071,0.001462536
0.035604733,0.023081811,0.000121721,6.08603E-05
0.042888273,0.023081811,0.000227625,0.000113813
0.041553731,0.022945567,0.004316947,0.002158473
0.043871745,0.021336483,0.005334818,0.002667409
0.046222531,0.021336483,0.004166778,0.002083389
0.046074601,0.021336483,0.005385912,0.002692956
0.050094977,0.021336483,0.001747022,0.000873511
0.043967871,0.021336483,0.005415612,0.002707806
0.042279231,0.021336483,0.010069788,0.005034894
0.047101071,0.021336483,0.009260408,0.004630204
0.048130263,0.019591151,0.015152266,0.007576133
0.054671096,0.020536098,0.013559496,0.006779748
0.055988837,0.019591151,0.016138516,0.008069258
0.064825688,0.019591151,0.014881336,0.007440668
0.065451613,0.019591151,0.014863514,0.007431757
0.069216653,0.019591151,0.009100572,0.004550286
0.059268273,0.019591151,0.006262712,0.003131356
0.062054653,0.019591151,0.003484206,0.001742103
0.070447043,0.019591151,0.00846184,0.00423092
0.076822793,0.019591151,0.004503726,0.002251863
0.074918483,0.019591151,0.007488244,0.003744122
0.07985936,0.018714704,0.022051308,0.011025654
0.08149049,0.016100494,0.025855081,0.01292754
0.075968634,0.0108627,0.015869547,0.007934773
0.081273666,0.001296412,0.009102244,0.004551122
0.088458189,0.016983305,0.037295537,0.018647769
0.081281283,0.014040745,0.045499599,0.022749799
0.063294513,0.001870696,0.041281675,0.020640838
0.07601418,0.013058024,0.036178069,0.018089035
0.044691145,0.01081391,0.032117781,0.01605889
0.026508218,0.020438808,0.036347518,0.018173759
0.033477901,0.025623072,0.030698093,0.015349046
0.001365738,0.028977748,0.015465827,0.007732913
0.00056824,0.030622153,0.022795101,0.01139755
0.00381128,0.022007757,0.03222272,0.01611136
0.001451003,0.018016107,0.029821487,0.014910743
0.000172012,0.017820063,0.023173019,0.011586509
0.002778121,0.024369723,0.017743095,0.008871547
0.010346573,0.031505636,0.005151555,0.002575777
0.016035437,0.022580163,0.014489693,0.007244847
0.033174963,0.017591528,0.019445753,0.009722877
0.021430745,0.013909883,0.020776593,0.010388297
0.035977893,0.010142393,0.019183013,0.009591507
0.034405738,0.019129443,0.027155013,0.013577507
0.038679853,0.017696589,0.034019913,0.017009957
0.062200447,0.020118553,0.029603673,0.014801837
0.0579387,0.023376873,0.026708453,0.013354227
0.055630957,0.020464093,0.030025033,0.015012517
0.054011403,0.017642563,0.033368533,0.016684267
0.059441035,0.019782848,0.029867053,0.014933527
0.045985982,0.017727045,0.01699875,0.008499375
0.05102773,0.014863769,0.006764792,0.003382396
0.048340676,0.017565771,0.004117502,0.002058751
0.061988955,0.008726084,0.014187381,0.00709369
0.029747371,0.006805677,0.026900932,0.013450466
0.043179763,0.022724114,0.021465922,0.010732961
0.032781855,0.038363058,0.008504998,0.004252499
0.035653006,0.062251482,0.010010121,0.00500506
0.015920249,0.049168301,0.02223427,0.011117135
0.007537631,0.036103507,0.033242351,0.016621176
0.022988963,0.028020131,0.034466383,0.017233191
0.02144245,0.019925778,0.029466264,0.014733132
0.052981439,0.015575615,0.024002217,0.012001108
0.051884256,0.009469782,0.024700276,0.012350138
0.043510366,0.005376372,0.023485433,0.011742716
0.033473719,0.002508405,0.016190049,0.008095025
0.04602091,0.001566634,0.014985194,0.007492597
0.039290439,0.004457735,0.009017622,0.004508811
0.022384233,0.010559821,0.011044274,0.005522137
0.040734553,0.014919261,0.01067377,0.005336885
0.033533046,0.020698018,0.012953753,0.006476877
0.038046244,0.02482714,0.018864611,0.009432306
0.040420696,0.026572468,0.025711768,0.012855884
0.0555197,0.026572468,0.02291134,0.01145567
